,LSTM-Vanilla-1,LSTM-Vanilla-2,LSTM-Vanilla-3,LSTM-Vanilla-4,LSTM-Vanilla-5,LSTM-Vanilla-6,LSTM-Vanilla-7,LSTM-Vanilla-8,LSTM-Vanilla-9,LSTM-Vanilla-10,LSTM-Vanilla-11,LSTM-Vanilla-12
2018-12-02 19:00:00,54.813572,51.9356,43.153843,44.039146,43.343822,43.395756,46.098732,40.517536,37.446033,43.066105,26.096449,18.223104
2018-12-02 19:30:00,55.823376,52.920757,49.90205,41.474403,43.570988,42.220165,41.999825,45.113457,40.54604,37.856384,44.295204,25.442308
2018-12-02 20:00:00,52.28175,53.137344,49.541588,47.516384,40.88475,42.846252,41.02573,41.48674,44.06784,41.781082,36.527233,41.988346
2018-12-02 20:30:00,53.400272,49.440228,50.33539,47.143665,46.04336,40.363567,41.700012,40.71866,41.546013,45.82565,41.449043,36.155716
2018-12-02 21:00:00,55.69009,52.250546,46.37862,47.839066,46.794605,45.769897,38.850742,40.721775,40.285957,41.85939,45.9664,41.208775
2018-12-02 21:30:00,45.65091,54.097496,50.236164,43.73792,46.053776,46.139404,43.638313,37.10772,38.90744,40.082283,40.991386,45.41105
2018-12-02 22:00:00,48.939014,44.48279,51.094337,48.226364,43.22346,45.514374,44.156494,42.11451,34.55258,38.172493,39.531776,40.258953
2018-12-02 22:30:00,55.948353,49.667652,43.049564,48.729416,46.82807,41.59403,44.11941,42.309853,39.956944,33.270535,37.80523,38.990486
2018-12-02 23:00:00,55.40368,54.98844,48.074596,41.123753,48.217968,46.213318,40.308475,43.56138,40.06435,38.90801,32.550587,37.428593
2018-12-02 23:30:00,53.93591,52.862553,51.38854,45.918007,41.089554,47.40075,45.133987,40.01925,43.232582,40.59639,39.765285,32.459507
2018-12-03 00:00:00,49.270676,52.48654,49.555416,49.15589,44.459305,40.31521,46.024044,44.74855,39.895706,43.84069,40.53516,39.448742
2018-12-03 00:30:00,43.56488,47.013035,49.767345,47.90397,48.648212,44.12883,39.37996,45.31681,43.988815,40.57126,43.788246,40.200912
2018-12-03 01:00:00,49.638817,42.691933,45.174015,46.919025,47.35762,48.272198,42.594643,38.494225,43.826656,43.56098,39.100513,43.22281
2018-12-03 01:30:00,50.672356,50.474518,41.878075,43.104378,44.985516,46.88804,45.807343,41.53513,37.26265,44.04516,43.700348,38.496872
2018-12-03 02:00:00,39.873585,49.57337,48.796837,39.95533,43.150402,44.044636,45.650673,43.78341,40.293907,37.10121,44.61044,43.218166
2018-12-03 02:30:00,42.492054,38.498226,46.646317,46.519955,39.299034,41.930134,42.67989,44.560703,41.157772,39.43524,36.14563,44.10546
2018-12-03 03:00:00,41.04401,43.01307,36.554367,44.949657,45.18051,38.555878,41.062717,42.412098,42.995834,40.934193,39.72041,35.405712
2018-12-03 03:30:00,41.989014,40.465748,39.940704,34.139812,44.785305,44.90643,37.25862,40.510094,42.694412,43.58592,41.451508,39.144066
2018-12-03 04:00:00,38.636665,40.33332,38.607826,37.049026,33.11339,44.753353,42.594147,35.844704,39.21321,42.53225,44.15959,40.909477
2018-12-03 04:30:00,40.51196,36.869926,37.60755,36.63165,36.263607,32.310524,42.494675,40.930458,33.800613,39.2783,42.17586,43.377964
2018-12-03 05:00:00,49.845726,39.05855,34.79086,34.708332,35.764275,35.11147,30.621984,39.856316,38.51576,32.436127,38.38175,41.322563
2018-12-03 05:30:00,53.075928,47.25971,36.59808,32.579586,33.78743,35.095413,33.426716,29.07297,36.774624,37.11253,31.664803,37.914845
2018-12-03 06:00:00,49.931488,51.316887,45.721832,34.059547,31.794558,32.269062,32.64709,32.1494,27.388716,36.39301,37.740105,31.574808
2018-12-03 06:30:00,50.482502,48.350258,48.756573,41.182922,32.954956,30.1702,29.530771,30.136637,30.416054,27.077284,35.743916,37.182323
2018-12-03 07:00:00,52.114166,49.203323,47.063744,46.065334,39.62883,31.405476,28.742147,27.549896,26.583605,29.562033,26.466177,35.38146
2018-12-03 07:30:00,55.777676,49.84266,45.855576,44.552147,44.901062,38.642715,28.994427,26.969542,24.138622,25.275003,30.267971,25.950079
2018-12-03 08:00:00,49.164776,54.279613,47.31669,42.437325,41.8314,43.67992,36.69425,26.64848,24.384338,23.20817,24.457048,29.501036
2018-12-03 08:30:00,44.68924,46.9998,51.753998,44.79973,41.159943,40.91063,41.517498,34.410854,23.38231,24.486324,24.026276,24.098946
2018-12-03 09:00:00,50.691513,44.04609,44.605415,49.527996,44.27449,40.008476,39.352013,40.13518,32.916443,23.152733,24.481049,23.344902
2018-12-03 09:30:00,49.391064,51.12901,42.840576,42.27553,48.046947,43.432487,38.255573,38.01881,38.730263,33.48847,24.163818,25.14841
2018-12-03 10:00:00,43.864044,48.059647,48.87327,40.562748,42.502354,47.630207,42.14545,37.67702,37.70171,40.675167,36.43707,23.671066
2018-12-03 10:30:00,51.65488,42.8428,45.074337,46.793037,39.487957,41.074253,46.310783,41.37619,37.531025,37.474068,40.015186,36.031094
2018-12-03 11:00:00,55.666092,51.50065,41.418713,43.629154,45.5599,38.727627,40.241226,45.733604,40.13241,37.845013,37.124077,39.786453
2018-12-03 11:30:00,54.281,53.573055,48.603374,38.63746,43.360687,45.47121,37.30566,39.755848,45.105656,40.845757,37.485504,36.843357
2018-12-03 12:00:00,57.354046,51.45707,50.1188,46.061005,37.321507,43.11094,43.333748,36.105595,38.80837,45.537548,40.426796,37.248108
2018-12-03 12:30:00,58.521305,55.26224,49.04921,47.822483,44.922962,36.469734,41.605804,41.58487,34.69611,39.365433,45.68623,40.029552
2018-12-03 13:00:00,53.730312,55.86375,51.834126,46.590286,47.265675,44.474068,34.924946,39.526237,39.04841,33.726223,38.16427,45.207073
2018-12-03 13:30:00,52.445133,51.713,52.22657,49.26825,45.026527,46.815228,42.7458,33.680714,36.985565,37.95669,33.22432,37.491947
2018-12-03 14:00:00,56.007027,51.320538,49.71103,49.61367,47.69786,44.185143,44.975983,41.42215,32.526913,36.849926,38.370243,32.87724
2018-12-03 14:30:00,57.387737,55.21995,49.439423,47.83764,49.171272,46.838352,42.794888,43.1851,39.622147,31.891245,35.955486,38.036423
2018-12-03 15:00:00,54.413826,55.60197,52.52263,47.646816,47.099327,48.00537,45.51464,42.221455,41.264862,39.30202,31.459604,35.286392
2018-12-03 15:30:00,54.309814,52.483505,52.32403,50.420002,46.72285,46.335773,46.826405,45.43245,42.03835,41.993336,39.870064,31.15508
2018-12-03 16:00:00,55.432686,52.83818,50.22662,49.952408,49.591473,46.02626,45.439705,46.567844,45.54285,42.700966,42.11516,39.75114
2018-12-03 16:30:00,56.483685,54.020382,50.487194,48.250267,49.57449,49.079872,45.06167,45.128822,45.754,46.259968,41.925495,41.81164
2018-12-03 17:00:00,54.526917,55.047768,51.31092,48.4886,47.44795,48.95051,47.678505,44.724777,44.564556,46.98798,46.039284,41.38607
2018-12-03 17:30:00,52.964134,52.57768,52.21777,49.13436,47.543873,46.721607,47.600216,47.03712,43.719593,44.783142,47.344673,45.27083
2018-12-03 18:00:00,53.740242,51.670883,50.052887,50.04413,48.52223,46.77691,45.72125,46.80967,45.640404,43.244778,44.649044,46.662285
2018-12-03 18:30:00,54.55865,52.582085,49.715343,47.898647,49.264084,47.808746,45.736893,45.343224,45.469364,45.33864,43.432587,44.0782
2018-12-03 19:00:00,55.323643,53.20484,50.23887,47.862865,47.39955,48.63656,46.57209,45.48793,44.695187,46.041424,46.415314,42.84271
2018-12-03 19:30:00,54.90736,53.778084,50.654453,48.202515,46.998734,46.53627,47.427612,46.029873,44.669556,45.00845,46.93572,45.821632
2018-12-03 20:00:00,52.074093,52.98581,51.138668,48.54232,47.48473,46.339867,45.46343,46.983303,44.802032,44.65089,45.057594,46.415382
2018-12-03 20:30:00,54.41898,50.365788,50.34434,48.987686,47.939816,46.804756,45.321712,45.02773,46.033195,44.909416,44.947525,44.478218
2018-12-03 21:00:00,54.564884,53.52502,48.40263,48.132164,48.16223,47.339966,45.565197,44.885128,44.05157,46.29562,45.611862,44.294735
2018-12-03 21:30:00,54.99916,52.66328,51.21249,46.458023,47.488827,47.48679,46.0462,44.9393,43.930244,44.436855,47.144333,45.051933
2018-12-03 22:00:00,57.008175,53.750034,49.87884,49.24726,45.838123,46.635277,46.259098,45.243507,43.58129,43.692776,44.656097,46.53182
2018-12-03 22:30:00,54.91027,55.041954,51.46478,47.58785,48.120216,45.046234,45.47889,45.711098,43.871098,43.347504,43.885967,44.103954
2018-12-03 23:00:00,54.215424,52.880135,51.81336,49.561317,47.389545,47.555553,43.989662,45.011086,44.71984,43.87619,43.830738,43.357624
2018-12-03 23:30:00,54.212666,52.821896,50.29771,49.3903,48.42438,46.556126,46.358696,43.434113,44.042072,44.96199,44.412395,43.303864
2018-12-04 00:00:00,50.474777,52.690598,50.661217,48.141216,48.6963,47.936886,45.219887,45.872555,42.364853,44.468483,45.446255,43.943638
2018-12-04 00:30:00,41.724743,49.058586,50.17369,48.762474,47.61869,47.757683,46.854095,44.274254,44.81196,42.348198,44.66812,44.88617
2018-12-04 01:00:00,34.96303,40.82928,47.36171,48.03852,47.714783,46.80229,46.513786,46.368916,42.65117,44.501873,42.20493,44.10572
2018-12-04 01:30:00,26.778807,34.650593,39.768917,45.557106,47.51285,47.043343,45.727524,46.1613,45.597336,43.00409,45.107464,41.716595
