,LSTM-Stacked-1,LSTM-Stacked-2,LSTM-Stacked-3,LSTM-Stacked-4,LSTM-Stacked-5,LSTM-Stacked-6,LSTM-Stacked-7,LSTM-Stacked-8,LSTM-Stacked-9,LSTM-Stacked-10,LSTM-Stacked-11,LSTM-Stacked-12
2018-09-03 01:30:00,16.816145,4.1450186,5.8545175,11.088009,10.416415,9.816659,10.341304,11.389763,14.808636,10.277442,23.647373,25.03983
2018-09-03 02:00:00,22.881311,17.721926,5.110743,6.5662847,12.220698,11.271096,11.107905,11.874355,12.901249,15.992835,12.128464,24.99009
2018-09-03 02:30:00,15.185081,23.959719,18.803453,5.76664,7.338149,13.155099,12.55091,12.588272,13.311623,14.127311,17.739967,13.961021
2018-09-03 03:00:00,14.638434,16.017702,25.145086,20.170513,6.501189,7.985329,14.453887,13.998119,13.915485,14.533095,15.941223,19.338459
2018-09-03 03:30:00,18.555086,15.386596,17.023203,26.713387,21.89255,7.110413,9.20375,15.840782,15.27396,15.130683,16.335552,17.624119
2018-09-03 04:00:00,19.241945,19.429487,16.37055,18.073772,28.712122,23.259296,8.313209,10.7727585,17.013157,16.454708,16.891521,17.996628
2018-09-03 04:30:00,28.714495,20.128778,20.449827,17.280907,19.179705,30.298717,24.682442,9.909313,12.274509,18.154285,18.172642,18.520618
2018-09-03 05:00:00,28.732477,29.87523,21.14591,21.40107,18.256884,20.100113,31.796108,25.73489,11.459866,13.521827,19.798954,19.748783
2018-09-03 05:30:00,24.020464,29.936804,31.065752,22.053322,22.454435,19.071766,21.325066,32.639015,26.433205,12.722907,15.310291,21.302929
2018-09-03 06:00:00,30.644835,25.056917,31.105474,32.418976,23.02825,23.320465,20.230057,22.568016,33.071415,27.357601,14.571766,17.010284
2018-09-03 06:30:00,29.728346,31.831549,26.111692,32.310524,34.095745,23.837906,24.447384,21.518703,23.575909,33.844963,28.71418,16.307743
2018-09-03 07:00:00,28.75374,30.914331,32.98203,26.988083,33.698975,35.437393,24.927597,25.637318,22.615948,24.555634,34.897156,29.85926
2018-09-03 07:30:00,25.005255,29.899286,32.030148,34.1222,27.868303,34.82412,36.72193,26.127083,26.605824,23.60484,25.835335,35.78506
2018-09-03 08:00:00,25.30303,26.046885,30.989279,32.99935,35.431145,28.610546,35.99766,37.523388,27.115513,27.49393,24.968235,27.091911
2018-09-03 08:30:00,25.403376,26.353636,27.074217,31.880077,34.0125,36.50056,29.61401,36.88194,37.97244,27.990898,28.730171,26.254509
2018-09-03 09:00:00,30.22331,26.455507,27.385565,27.769299,32.775455,34.857224,37.60048,30.739815,37.449196,38.600845,29.181946,29.865261
2018-09-03 09:30:00,23.474257,31.399267,27.495527,28.085583,28.36551,33.533844,35.848568,38.470264,31.651474,38.08525,39.40232,30.293232
2018-09-03 10:00:00,30.080267,24.504896,32.522392,28.237488,28.703356,28.898052,34.48446,36.82183,39.03736,32.414406,38.83208,40.09431
2018-09-03 10:30:00,24.337759,31.254858,25.541853,33.526005,28.924692,29.251442,29.764866,35.515205,37.54053,39.628773,33.34437,39.543877
2018-09-03 11:00:00,22.55089,25.381388,32.381218,26.207458,34.618595,29.524536,30.116512,30.959827,36.315456,38.1633,40.307304,34.2723
2018-09-03 11:30:00,24.065157,23.538977,26.415361,33.402813,26.765192,35.526108,30.418842,31.307655,31.989483,36.967476,38.84739,40.945175
2018-09-03 12:00:00,26.533014,25.078642,24.569246,27.116623,34.528973,27.262249,36.53836,31.586418,32.329765,32.742878,37.69298,39.53943
2018-09-03 12:30:00,25.61688,27.613348,26.115057,25.206676,27.724665,35.459976,28.140537,37.48765,32.572235,33.079445,33.623955,38.4279
2018-09-03 13:00:00,22.363024,26.67764,28.688234,26.906158,25.755255,28.261532,36.48342,29.371334,38.1706,33.31591,33.97666,34.523
2018-09-03 13:30:00,22.471743,23.330637,27.739462,29.57632,27.681498,26.246273,29.144547,37.4258,30.455276,38.78343,34.212025,34.861404
2018-09-03 14:00:00,21.175417,23.44829,24.351675,28.60675,30.500818,28.344471,27.122154,30.34642,38.09867,31.24337,39.479015,35.089058
2018-09-03 14:30:00,17.04708,22.122282,24.472616,25.05431,29.48314,31.277859,29.288063,28.385994,31.384514,38.713436,32.18551,40.14287
2018-09-03 15:00:00,13.459743,17.891275,23.148184,25.177326,25.689268,30.22298,32.259983,30.453014,29.51376,32.15169,39.42579,33.150917
2018-09-03 15:30:00,13.644122,14.213267,18.916094,23.801292,25.82591,26.246986,31.200096,33.33257,31.4268,30.329533,33.06324,40.095787
2018-09-03 16:00:00,14.435721,14.404666,15.234385,19.400612,24.389174,26.392132,27.163067,32.297157,34.180214,32.196224,31.354923,33.990826
2018-09-03 16:30:00,20.988707,15.216285,15.423349,15.64547,19.814238,24.90739,27.305882,28.396713,33.179237,34.88652,33.161705,32.353794
2018-09-03 17:00:00,27.654772,21.9555,16.22901,15.995911,16.01446,20.187248,25.815933,28.539227,29.474064,33.90524,35.745567,34.09065
2018-09-03 17:30:00,38.380173,28.823523,23.044931,16.980522,16.58798,16.341816,21.084106,27.093998,29.61401,30.286354,34.77816,36.56612
2018-09-03 18:00:00,32.019115,39.854214,30.034636,24.224129,17.791258,17.086117,17.264286,22.493496,28.236008,30.425728,31.297447,35.640724
2018-09-03 18:30:00,21.807749,33.385227,41.228306,31.498379,25.654333,18.463142,18.084747,18.758823,23.857765,29.081203,31.4561,32.301308
2018-09-03 19:00:00,17.153051,22.77994,34.598125,43.06078,33.33804,26.801647,19.54131,19.514816,20.260036,24.806526,30.177116,32.454987
2018-09-03 19:30:00,13.565261,18.020563,23.808687,35.82298,45.410492,34.802124,28.060722,20.88956,20.884457,21.294353,26.07911,31.22984
2018-09-03 20:00:00,9.366656,14.36626,19.058126,24.4362,37.165485,47.270966,36.179665,29.099403,22.096306,21.906097,22.74039,27.312973
