,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-03-03 08:30:00,3.485867,3.545958,6.0490913,9.154485,10.757334,13.444983,16.389294,22.78733,27.745989,26.03748,23.787418,25.131886
2018-03-03 09:00:00,4.8950734,5.749657,6.1433144,8.853564,11.009794,12.998934,15.798101,18.24954,24.387503,28.926132,27.61145,25.598993
2018-03-03 09:30:00,3.935616,7.1554227,8.25742,8.919412,10.702288,13.211277,15.446753,17.647776,20.122452,25.719141,29.950481,28.815067
2018-03-03 10:00:00,3.8351216,6.1710267,9.565496,10.889504,10.783495,12.830982,15.7267475,17.39565,19.649235,21.826134,26.891531,30.720818
2018-03-03 10:30:00,7.272969,6.0307927,8.558327,12.075463,12.763811,12.906603,15.409075,17.667223,19.530191,21.555351,23.455912,27.967264
2018-03-03 11:00:00,7.1341405,9.4657,8.432552,11.0824175,13.908091,14.865444,15.494158,17.338915,19.74497,21.514378,23.464186,24.984629
2018-03-03 11:30:00,5.98412,9.38357,11.804171,10.973754,12.867346,15.947279,17.396435,17.399878,19.353819,21.670113,23.528755,25.111391
2018-03-03 12:00:00,9.28952,8.183826,11.702852,14.188548,12.764729,14.87188,18.455654,19.203074,19.383032,21.242607,23.593767,25.20355
2018-03-03 12:30:00,13.1566925,11.398714,10.5000725,14.077981,15.991896,14.7925625,17.404106,20.245287,21.045498,21.26304,23.092442,25.19433
2018-03-03 13:00:00,22.303728,15.285704,13.600922,12.910464,15.810892,18.021833,17.290018,19.250792,22.013243,22.79489,23.095001,24.668358
2018-03-03 13:30:00,30.44916,24.162148,17.363752,15.822663,14.612753,17.782856,20.387686,19.101288,21.073338,23.653698,24.465496,24.652613
2018-03-03 14:00:00,26.033958,31.831568,25.727482,19.377983,17.53819,16.576372,20.170437,22.043587,20.918888,22.75292,25.18457,25.849722
2018-03-03 14:30:00,19.130661,27.408415,32.57571,27.100578,21.026306,19.492056,18.974867,21.916,23.67562,22.62527,24.32264,26.462822
2018-03-03 15:00:00,19.109507,20.44241,28.095478,33.193283,28.560827,22.903494,21.742954,20.753025,23.60049,25.199879,24.236284,25.687948
2018-03-03 15:30:00,15.802042,20.47079,21.419943,28.79227,34.237785,30.171143,25.021269,23.322107,22.491165,25.094234,26.611656,25.629402
2018-03-03 16:00:00,12.827568,17.33487,21.678598,22.518019,29.525063,35.264282,31.904581,26.497387,24.843119,24.053019,26.467758,27.755749
2018-03-03 16:30:00,13.263586,14.619957,18.7951,22.944145,23.235683,30.381937,36.560963,32.961765,27.847466,26.24378,25.49938,27.622845
2018-03-03 17:00:00,9.372417,15.142979,16.436775,20.356932,23.861301,24.30189,31.7704,37.20341,33.783867,29.00517,27.511906,26.763634
