,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-06-03 15:30:00,15.380862,16.309303,15.068779,15.008147,18.854136,19.290285,25.908386,35.603397,45.030647,38.83393,38.903183,41.5361
2018-06-03 16:00:00,21.03654,16.540844,18.562252,15.548522,17.79471,22.226171,22.013329,29.370886,36.238365,45.724785,40.18784,42.209705
2018-06-03 16:30:00,10.822635,22.187923,18.673164,19.229053,18.439856,21.070307,25.117119,25.350939,29.985334,37.408287,46.719364,43.403133
2018-06-03 17:00:00,8.861476,12.204509,24.391476,19.27201,22.07234,21.604292,23.793694,28.544764,26.048067,30.961367,38.62909,49.549393
2018-06-03 17:30:00,5.5213494,9.914363,14.173676,24.860493,22.028742,25.203955,24.318188,27.49911,29.553308,27.097345,32.284195,42.081215
2018-06-03 18:00:00,2.1183727,6.4827986,12.231472,14.861304,27.497206,25.127409,27.780094,27.86696,28.247961,30.625807,28.64114,35.820297
2018-06-03 18:30:00,5.2906976,3.2078507,8.730724,12.85678,17.696405,30.424665,27.618889,31.011576,28.55984,29.448858,32.25274,32.125328
2018-06-03 19:00:00,1.673312,6.322154,5.6415143,9.712596,15.947202,20.941263,32.916077,31.00332,31.700205,29.512556,30.983387,35.53611
2018-06-03 19:30:00,1.0484188,3.1198304,8.889584,6.5079303,12.930291,19.263369,23.286316,36.096813,31.634993,32.530212,30.892117,34.636284
2018-06-03 20:00:00,0.4198024,2.551265,5.645886,9.806529,9.9170885,16.547728,21.99001,26.835775,36.864227,32.583748,33.78582,34.425
2018-06-03 20:30:00,0.54278827,2.0029023,5.3245664,6.8782763,13.1791315,13.508903,19.239723,25.337332,27.187605,37.5927,33.83992,37.028
2018-06-03 21:00:00,0.4686763,2.1214325,4.8115964,6.503185,10.415669,16.662031,16.340523,22.585234,25.90034,28.28428,38.712975,37.232418
2018-06-03 21:30:00,0.47741958,2.1245987,4.907719,6.317882,10.175885,13.97874,19.501709,20.024927,23.047457,26.679247,29.524601,41.775158
2018-06-03 22:00:00,0.52536273,2.178981,4.9541974,6.337459,10.07211,13.640479,16.569359,22.887957,20.392591,24.079226,27.979328,33.276196
2018-06-03 22:30:00,0.482722,2.2386963,5.042851,6.4195514,10.073316,13.632396,16.320496,20.08782,23.385683,21.456156,25.523304,31.464039
2018-06-03 23:00:00,0.50128436,2.2008698,5.106442,6.5628085,10.180982,13.609519,16.175179,19.733976,20.182676,24.25881,22.934875,29.15118
2018-06-03 23:30:00,0.46731064,2.2178147,5.0681653,6.646976,10.343495,13.678451,16.182781,19.309649,19.841108,21.216722,25.662067,26.919449
2018-06-04 00:00:00,0.39076492,2.184314,5.088322,6.607227,10.428884,13.824904,16.215538,19.446234,19.299929,20.613646,22.538658,29.27108
2018-06-04 00:30:00,0.43873093,2.1084855,5.053189,6.626735,10.390332,13.90779,16.32711,19.442965,19.44885,20.037844,21.843304,26.568604
2018-06-04 01:00:00,0.39480087,2.152469,4.97839,6.595844,10.410382,13.868186,16.39576,19.480242,19.402082,20.245787,21.20018,25.768261
2018-06-04 01:30:00,0.43635818,2.1127503,5.023991,6.519817,10.3805895,13.887092,16.354977,19.524488,19.411314,20.150595,21.443176,24.988533
2018-06-04 02:00:00,0.44143173,2.1528199,4.9823346,6.5652575,10.308156,13.860572,16.375313,19.489424,19.447512,20.111246,21.302685,25.328835
2018-06-04 02:30:00,0.5760143,2.160556,5.0246015,6.527736,10.352635,13.790484,16.347122,19.504679,19.408762,20.138597,21.224136,25.183743
2018-06-04 03:00:00,1.1404293,2.2895157,5.03188,6.565418,10.316411,13.834273,16.279453,19.475863,19.426264,20.101152,21.24125,25.05952
2018-06-04 03:30:00,1.7480648,2.8350098,5.1587186,6.577472,10.353009,13.799838,16.324936,19.414057,19.395166,20.1136,21.20322,25.061008
2018-06-04 04:00:00,1.4354045,3.4343903,5.692181,6.696857,10.364942,13.833102,16.287338,19.454672,19.3313,20.085203,21.214153,25.030396
2018-06-04 04:30:00,0.5325649,3.146602,6.267552,7.2101398,10.477025,13.845157,16.322884,19.419683,19.375711,20.023127,21.18637,25.035244
2018-06-04 05:00:00,2.2076442,2.2562134,5.973225,7.7585254,10.959485,13.952296,16.331398,19.455027,19.336027,20.064848,21.125809,25.009174
2018-06-04 05:30:00,1.9651515,3.8135788,5.1097302,7.457813,11.467916,14.416484,16.44038,19.459467,19.374578,20.029078,21.167606,24.955841
2018-06-04 06:00:00,1.1942928,3.6235,6.650624,6.6154895,11.173772,14.900943,16.904762,19.567411,19.376707,20.064226,21.131847,24.99049
2018-06-04 06:30:00,0.41210434,2.8847,6.3887143,8.103808,10.382611,14.6069975,17.38094,20.020578,19.49238,20.066103,21.166489,24.960804
2018-06-04 07:00:00,0.58755755,2.1095688,5.7010465,7.8533587,11.7935915,13.84851,17.079002,20.500547,19.972708,20.180387,21.166634,24.992271
2018-06-04 07:30:00,0.52272296,2.2269547,4.969685,7.1168246,11.518392,15.235267,16.33413,20.225195,20.474157,20.657541,21.281696,24.990555
2018-06-04 08:00:00,0.54906726,2.1819794,5.0667844,6.4853015,10.830083,14.96939,17.759274,19.485441,20.177015,21.165323,21.759827,25.097778
2018-06-04 08:30:00,0.60634875,2.2376893,5.008084,6.5699573,10.261693,14.263881,17.444714,20.843065,19.408098,20.874922,22.267586,25.54113
2018-06-04 09:00:00,0.54847217,2.3142655,5.089741,6.504024,10.332822,13.748565,16.773575,20.618185,20.882376,20.094969,21.972805,26.0294
2018-06-04 09:30:00,1.1826274,2.2625,5.179341,6.587192,10.263898,13.8443365,16.24722,19.994204,20.605478,21.54896,21.19175,25.773937
2018-06-04 10:00:00,0.6704738,2.8687394,5.1255,6.7109256,10.357419,13.769324,16.371002,19.373194,19.962221,21.363562,22.667973,25.027897
2018-06-04 10:30:00,0.67878985,2.3963501,5.7253613,6.6609073,10.487187,13.838237,16.289173,19.516233,19.307192,20.67628,22.496323,26.35175
2018-06-04 11:00:00,0.6388118,2.3836777,5.241032,7.2333255,10.438695,13.96308,16.350422,19.481253,19.484568,19.984877,21.795685,26.29451
2018-06-04 11:30:00,0.5209758,2.3388474,5.251248,6.7726703,10.979695,13.915969,16.454044,19.52772,19.43419,20.199034,21.086868,25.6498
2018-06-04 12:00:00,0.5956676,2.2183945,5.197232,6.757091,10.535031,14.4360075,16.402927,19.585371,19.469679,20.178816,21.336296,24.8973
2018-06-04 12:30:00,0.5784023,2.29404,5.0699506,6.735973,10.527707,14.005,16.930973,19.537432,19.514715,20.182898,21.323364,25.141956
2018-06-04 13:00:00,0.58732104,2.2848237,5.1551785,6.587993,10.50768,13.992255,16.477406,20.04983,19.460825,20.205538,21.306416,25.17931
2018-06-04 13:30:00,0.8764293,2.2949402,5.14481,6.674396,10.360181,13.991015,16.492058,19.62356,20.009619,20.155012,21.309708,25.15411
2018-06-04 14:00:00,1.092036,2.5745347,5.1566052,6.6769595,10.448155,13.84505,16.478676,19.632044,19.541063,20.693163,21.258366,25.12616
2018-06-04 14:30:00,4.7651925,2.789714,5.4337735,6.6831317,10.451962,13.926616,16.343998,19.59619,19.570753,20.248266,21.798298,25.082253
2018-06-04 15:00:00,5.279078,6.336505,5.636418,6.954494,10.457974,13.931708,16.426056,19.500322,19.52881,20.25062,21.349773,25.576382
2018-06-04 15:30:00,6.422709,6.931964,9.1361885,7.1491046,10.715703,13.934211,16.422066,19.569136,19.43324,20.220205,21.352726,25.185505
2018-06-04 16:00:00,7.8926263,8.020915,9.620464,10.50912,10.894208,14.18283,16.426575,19.557673,19.505117,20.142012,21.324879,25.167675
