,Persistência-1,Persistência-2,Persistência-3,Persistência-4,Persistência-5,Persistência-6,Persistência-7,Persistência-8,Persistência-9,Persistência-10,Persistência-11,Persistência-12
2018-03-28 09:00:00,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333,54.11666666666667
2018-03-28 09:30:00,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001,54.13333333333333
2018-03-28 10:00:00,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336,53.95000000000001
2018-03-28 10:30:00,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333,54.083333333333336
2018-03-28 11:00:00,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667,54.13333333333333
2018-03-28 11:30:00,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326,53.96666666666667
2018-03-28 12:00:00,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006,54.133333333333326
2018-03-28 12:30:00,15.516666666666666,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25,51.650000000000006
2018-03-28 13:00:00,15.449999999999998,15.516666666666666,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45,41.25
2018-03-28 13:30:00,10.033333333333331,15.449999999999998,15.516666666666666,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324,47.45
2018-03-28 14:00:00,6.65,10.033333333333331,15.449999999999998,15.516666666666666,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336,34.283333333333324
2018-03-28 14:30:00,3.4166666666666665,6.65,10.033333333333331,15.449999999999998,15.516666666666666,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667,23.133333333333336
2018-03-28 15:00:00,1.3999999999999997,3.4166666666666665,6.65,10.033333333333331,15.449999999999998,15.516666666666666,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333,30.96666666666667
2018-03-28 15:30:00,0.2833333333333334,1.3999999999999997,3.4166666666666665,6.65,10.033333333333331,15.449999999999998,15.516666666666666,17.95,26.58333333333333,34.65,36.516666666666666,35.88333333333333
