,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-12-03 22:00:00,36.129406,42.279076,42.723347,40.390785,47.75578,44.112217,32.620506,37.6167,25.009287,34.235065,28.733913,38.75756
2018-12-03 22:30:00,45.818714,36.196045,42.594612,42.680172,40.82746,48.43321,44.473885,33.95347,36.644043,23.826616,32.05142,25.394882
2018-12-03 23:00:00,55.47401,45.45794,36.52132,42.021236,42.762924,41.392788,49.005894,45.6284,34.078953,35.48912,22.007523,29.29696
2018-12-03 23:30:00,55.094498,54.905125,45.575,35.9981,42.337788,43.588966,42.054348,50.56601,46.378086,35.36928,33.24567,19.400928
2018-12-04 00:00:00,50.06425,54.75514,53.993942,44.95819,36.18684,42.858562,44.409946,43.94862,51.372753,47.30479,36.294888,30.771118
2018-12-04 00:30:00,42.83486,50.018616,54.41506,52.735897,45.28376,36.455093,43.20998,45.885887,44.570965,52.84032,47.126015,35.290585
2018-12-04 01:00:00,44.901432,43.336666,50.79222,53.46335,53.24679,45.867733,36.755455,44.5193,46.472794,45.583225,53.163746,46.073883
2018-12-04 01:30:00,31.486027,44.453735,44.35347,50.384426,53.907562,53.829296,46.301804,38.22556,45.161266,46.8637,45.353886,51.64763
2018-12-04 02:00:00,18.503582,31.596529,43.431393,43.97751,50.339394,54.357983,54.250553,47.492844,38.691113,45.965355,45.99121,44.127926
2018-12-04 02:30:00,7.951822,20.390585,31.897783,41.54282,43.529625,50.72281,54.91671,55.530106,48.29158,39.862835,45.468315,45.02636
2018-12-04 03:00:00,2.3809297,10.156983,22.048582,31.097956,40.16543,43.72548,51.35187,56.51951,56.296913,49.080086,40.170116,44.214737
2018-12-04 03:30:00,4.265653,3.8885696,12.511582,22.102324,30.592718,38.90873,43.90693,52.79977,57.10946,57.708675,48.65571,39.16379
2018-12-04 04:00:00,0.59042895,5.782689,5.880794,13.312155,22.168505,30.064589,37.190968,44.839764,53.12873,58.133423,58.00486,47.54732
2018-12-04 04:30:00,-1.0301651,2.2286804,7.5293612,7.06769,14.1140785,22.821661,29.719494,35.904465,44.628284,53.06822,57.863335,56.198364
2018-12-04 05:00:00,0.64636767,0.92939836,4.3449435,8.888647,8.536398,15.749852,23.481253,30.503275,34.664543,44.27733,51.566322,56.04768
2018-12-04 05:30:00,0.8770882,2.4887245,3.5598254,5.964384,10.840738,10.599175,17.012087,24.769691,30.218046,33.97857,42.719315,50.043335
2018-12-04 06:00:00,1.0781342,2.5293357,5.03334,5.176325,8.081366,13.223079,12.012341,19.064543,25.19886,30.86557,32.991196,41.060623
2018-12-04 06:30:00,0.910627,2.8589523,4.995086,6.597906,7.3117766,10.62906,14.849262,14.607621,20.262619,26.372986,30.978554,31.019829
2018-12-04 07:00:00,-2.2803519,2.77052,5.4073634,6.554064,8.729555,9.989224,12.398909,17.768623,16.299772,21.966667,26.538841,29.91526
2018-12-04 07:30:00,-4.4602036,-0.16441646,5.3718715,6.8731213,8.536104,11.320834,11.725227,15.444608,19.44755,18.465908,22.155685,26.164978
2018-12-04 08:00:00,-3.5445426,-1.8111602,2.6972804,6.8152866,8.701517,10.915307,12.997887,14.440282,17.265965,22.082676,19.321814,21.971214
2018-12-04 08:30:00,-3.2619612,-1.1217109,1.3431658,4.319742,8.591814,11.02945,12.50111,15.708859,16.377382,19.79964,23.780552,18.99579
2018-12-04 09:00:00,-3.6911795,-1.1779128,1.8922876,3.0822198,6.17584,10.914372,12.559431,15.267369,17.608656,18.584812,21.181644,23.165745
2018-12-04 09:30:00,-3.8403037,-1.506694,1.6877435,3.6560571,5.1694884,8.673516,12.444925,15.173699,17.08338,19.797764,19.027977,20.612438
2018-12-04 10:00:00,-2.9792616,-1.5318671,1.4242586,3.5146234,5.9025702,8.07462,10.358068,15.022801,16.941967,19.2121,20.24576,18.630766
2018-12-04 10:30:00,-2.9627326,-0.73059386,1.4551882,3.2291315,5.76032,8.84562,9.996626,13.0535,16.778524,18.972399,19.709593,19.808107
2018-12-04 11:00:00,-3.3243086,-0.80853194,2.1908221,3.2307832,5.4004874,8.555711,10.768681,12.723819,14.913865,18.783186,19.257624,19.278645
2018-12-04 11:30:00,-2.058386,-1.0646049,2.0770335,3.9165552,5.3798347,8.188485,10.426744,13.560737,14.7454,16.934856,19.003408,18.903582
2018-12-04 12:00:00,-0.21511301,0.16672978,1.8820871,3.8043115,6.045301,8.204946,10.051001,13.359735,15.639579,16.853493,17.089447,18.679192
2018-12-04 12:30:00,0.9571434,1.7181977,3.0364223,3.61046,5.8895926,8.82726,10.084005,12.934743,15.420287,17.800264,16.91069,16.80125
2018-12-04 13:00:00,2.491865,2.7514045,4.3819194,4.6858273,5.684465,8.596929,10.664883,12.924924,14.982551,17.580872,17.963123,16.642431
2018-12-04 13:30:00,-0.8217491,4.260709,5.310554,5.9420376,6.750303,8.428319,10.402765,13.466744,14.976167,17.102224,17.89694,17.61613
2018-12-04 14:00:00,-1.3225311,1.10299,6.750301,6.783411,7.920175,9.469678,10.254438,13.224774,15.488614,17.087072,17.321997,17.488636
2018-12-04 14:30:00,-3.4097388,1.1966637,3.831859,8.0996685,8.621637,10.439813,11.252678,13.0524,15.223235,17.596395,17.240156,16.957989
2018-12-04 15:00:00,-3.6444151,-1.153659,4.164619,5.360243,9.813589,10.96598,12.093592,13.980304,15.055232,17.316628,17.76381,16.903925
2018-12-04 15:30:00,-3.328108,-1.3212844,1.7995905,5.688532,7.0744185,12.047494,12.511202,14.793155,15.951716,17.141687,17.51101,17.418657
2018-12-04 16:00:00,-3.484194,-1.1284667,1.6591829,3.5145967,7.574968,9.371533,13.50301,15.150275,16.675627,18.04244,17.28953,17.165705
2018-12-04 16:30:00,-3.7092497,-1.3342277,1.7891191,3.4335153,5.5721946,10.261949,10.936262,16.01834,16.938139,18.749567,18.197683,16.964632
